trial_type,trial_index,time_elapsed,internal_node_id,interactions,blur_events,focus_events,fullscreenenter_events,fullscreenexit_events,success,rt,stimulus,key_press,prompt,subject_id,participant_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,button_html,bonus,num_failures
pavlovia,0,2,0.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
fullscreen,1,18381,0.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
instruc_welcome,2,28456,0.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_1_welcome.m4a,null,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",7942,3880,19.47,Male,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,3,45240,0.0-3.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_2_move.m4a,null,,,,,,,,,,,,,,,,,,,,,,,,
welcome_dec,4,45996,0.0-4.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,754.2,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",,,,,,,0,,,,,,,,,,,,,,,,,,
html-keyboard-response,5,46469,0.0-5.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,470.2,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_welcome,6,56410,0.0-6.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_1_welcome.m4a,null,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",7942,3880,19,Male,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,7,73197,0.0-6.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_2_move.m4a,null,,,,,,,,,,,,,,,,,,,,,,,,
welcome_dec,8,73589,0.0-6.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,389.5,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,9,73907,0.0-6.0-3.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,316.3,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,10,84157,0.0-7.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_3_goal.m4a,null,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,11,84999,0.0-7.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,836.9,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,12,85174,0.0-7.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,172.1,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_dig,13,101387,0.0-8.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_4_dig.m4a,null,,,,,,,100,,,,,,,,,,,,,,,,,
instruc_dig_try,14,101795,0.0-8.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,405.8000001,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",65,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",,,,,,100,,,,,,,,,,,,,,,,,
dig_prac,15,103813,0.0-8.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.5},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.8000000715256},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1343}]",[],,,,,,,,,,,,,,,
instruc_travel,16,140257,0.0-8.0-3.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""17384""
","
",,null,run_exp/static/audio/clip_5_travel.m4a,null,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
