trial_type,trial_index,time_elapsed,internal_node_id,interactions,blur_events,focus_events,fullscreenenter_events,fullscreenexit_events,success,rt,stimulus,key_press,prompt,subject_id,participant_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,button_html,bonus,num_failures
pavlovia,0,5,0.0-0.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
fullscreen,1,3287,0.0-1.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
instruc_welcome,2,13061,0.0-2.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,null,run_exp/static/audio/clip_1_welcome.m4a,null,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",9578,3650,23.51,Female,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,3,29681,0.0-3.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,null,run_exp/static/audio/clip_2_move.m4a,null,,,,,,,,,,,,,,,,,,,,,,,,
welcome_dec,4,34148,0.0-4.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,4459.8,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,5,35185,0.0-5.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,1034.2,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,6,45281,0.0-6.0-0.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,null,run_exp/static/audio/clip_3_goal.m4a,null,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,7,47368,0.0-6.0-1.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,2080,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,8,47536,0.0-6.0-2.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,166.8999996,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_dig,9,63565,0.0-7.0-0.0,"""event"",""trial"",""time""
""blur"",""0"",""0""
""focus"",""1"",""2223""
""fullscreenenter"",""1"",""2313""
","""event"",""trial"",""time""
""blur"",""0"",""0""
","""event"",""trial"",""time""
""focus"",""1"",""2223""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2313""
","
",,null,run_exp/static/audio/clip_4_dig.m4a,null,,,,,,,100,,,,,,,,,,,,,,,,,
