trial_type,trial_index,time_elapsed,internal_node_id,interactions,blur_events,focus_events,fullscreenenter_events,fullscreenexit_events,success,rt,stimulus,key_press,prompt,subject_id,participant_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,button_html,bonus,num_failures
pavlovia,0,3,0.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
fullscreen,1,4565,0.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
instruc_welcome,2,14399,0.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_1_welcome.m4a,null,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",9194,4164,25.75,Male,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,3,31017,0.0-3.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_2_move.m4a,null,,,,,,,,,,,,,,,,,,,,,,,,
welcome_dec,4,31211,0.0-4.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,191,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,5,39378,0.0-5.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,8163.7,"<p>Howdy! In this experiment, you’ll be an explorer traveling through space to collect space treasure.</p><p>Your mission is to collect as much treasure as possible.</p><br><br><p><img src='run_exp/static/images/task_images/opening_img-01.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,6,49480,0.0-6.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_3_goal.m4a,null,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_goal,7,57634,0.0-6.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,8144.5,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,8,59162,0.0-6.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,1527.2,"<p> As a space explorer, you’ll visit different planets to dig for space treasure, these pink gems.</p> <p> The more treasure you dig up, the more bonus money you’ll win! </p><br><br><p><img src='run_exp/static/images/task_images/pink_gem.jpg' height='300' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_dig,9,75185,0.0-7.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_4_dig.m4a,null,,,,,,,100,,,,,,,,,,,,,,,,,
instruc_dig_try,10,75638,0.0-7.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,447.2,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",65,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",,,,,,100,,,,,,,,,,,,,,,,,
dig_prac,11,77653,0.0-7.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":682.5},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1339.1000000238419}]",[],,,,,,,,,,,,,,,
instruc_travel,12,113927,0.0-7.0-3.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_5_travel.m4a,null,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_travel_try,13,117118,0.0-7.0-4.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,3187.3,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",76,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
travel_prac,14,127126,0.0-7.0-5.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.6000000238418579},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1119.6000000238419},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2229.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3339.7999999523163},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4460.5},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5571.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6668.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7783.399999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8891.799999952316}]",[],0,,,,,,,,,,,,,,
instruc_alien_greet,15,154328,0.0-7.0-6.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_6_alien.m4a,null,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_alien_greet,16,158853,0.0-7.0-7.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,4522,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,17,160075,0.0-7.0-8.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,1219.2,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
time_out,18,171186,0.0-8.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_7_timeout.m4a,null,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
time_out,19,173474,0.0-8.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,2285.3,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,20,174252,0.0-8.0-2.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,775.5,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,,
instruc_break,21,189922,0.0-9.0-0.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,null,run_exp/static/audio/clip_8_break.m4a,null,"<p> After digging and traveling for a while, you’ll be able to take a break at home base. </p><p>The game will last 20 minutes no matter what.</p><p>You will visit home base every 5 minutes, so, you will visit home base three times during the game.</p><br><p><img src='run_exp/static/images/task_images/home_base.jpg' height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,,
instruc_break,22,191486,0.0-9.0-1.0,"""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3617""
","
",,1561.8,"<p> After digging and traveling for a while, you’ll be able to take a break at home base. </p><p>The game will last 20 minutes no matter what.</p><p>You will visit home base every 5 minutes, so, you will visit home base three times during the game.</p><br><p><img src='run_exp/static/images/task_images/home_base.jpg' height='600' width='auto'></p>",,,,,,,1,,,,,,,,,,,,,,,,,,
